Customer_Name,Customer_ID,Order_ID,Order_Date,Amount
Dean percer,Dp-13240,CA-2011-116834,10/11/2011,345
Sanjit Chand,SC-20095,CA-2011-116904,9/23/2011,12.94
Sanjit Chand,SC-20095,CA-2011-116904,9/23/2011,32.4
Sanjit Chand,SC-20095,CA-2011-116904,9/23/2011,404.9
Sanjit Chand,SC-20095,CA-2011-116904,9/23/2011,"9,449.95"
Michelle Ellison,ME-18010,CA-2011-116932,7/21/2011,99.2
Michelle Ellison,ME-18010,CA-2011-116932,7/21/2011,272.85
Michelle Ellison,ME-18010,CA-2011-116932,7/21/2011,801.57
Sanjit Chand,SC-20095,CA-2011-117016,3/4/2011,15.55
Jeremy Farry,JF-15490,CA-2011-117317,10/19/2011,13.44
Barbara Fisher,BF-10975,CA-2011-117345,8/1/2011,17.54
Barbara Fisher,BF-10975,CA-2011-117345,8/1/2011,44.13
Barbara Fisher,BF-10975,CA-2011-117345,8/1/2011,62.92
Barbara Fisher,BF-10975,CA-2011-117345,8/1/2011,78.3
Mathew Reese,MR-17545,CA-2011-117429,10/7/2011,129.92
Larry Hughes,LH-16750,CA-2011-117478,9/21/2011,6.57
Mitch Willingham,MW-18235,CA-2011-117639,5/21/2011,617.97
Mitch Willingham,MW-18235,CA-2011-117639,5/21/2011,"2,715.93"
Paul MacIntyre,PM-18940,CA-2011-117709,5/4/2011,46.8
Rick Bensley,RB-19465,CA-2011-117765,9/7/2011,19.86
Rick Bensley,RB-19465,CA-2011-117765,9/7/2011,32.06
Rick Bensley,RB-19465,CA-2011-117765,9/7/2011,161.96
Rick Bensley,RB-19465,CA-2011-117765,9/7/2011,429.9
Michael Moore,MM-17920,CA-2011-118192,1/14/2011,3.44
Michael Moore,MM-17920,CA-2011-118192,1/14/2011,37.41
Michael Granlund,MG-17890,CA-2011-118276,12/29/2011,8.74
Katherine Hughes,KH-16360,CA-2011-118304,4/29/2011,19.98
Bradley Nguyen,BN-11515,CA-2011-118339,3/17/2011,19.68
Bradley Nguyen,BN-11515,CA-2011-118339,3/17/2011,35.88
Bradley Nguyen,BN-11515,CA-2011-118339,3/17/2011,47.18
Bradley Nguyen,BN-11515,CA-2011-118339,3/17/2011,53.4
Bradley Nguyen,BN-11515,CA-2011-118339,3/17/2011,93.78
Chad Sievert,CS-12130,CA-2011-118962,8/5/2011,20.94
Chad Sievert,CS-12130,CA-2011-118962,8/5/2011,110.96
Chad Sievert,CS-12130,CA-2011-118962,8/5/2011,340.14
Muhammed Yedwab,MY-18295,CA-2011-118976,4/28/2011,3.15
Muhammed Yedwab,MY-18295,CA-2011-118976,4/28/2011,5.34
Muhammed Yedwab,MY-18295,CA-2011-118976,4/28/2011,20.86
Muhammed Yedwab,MY-18295,CA-2011-118976,4/28/2011,497.61
Maxwell Schwartz,MS-17770,CA-2011-119032,11/27/2011,3.76
Justin Deggeller,JD-16150,CA-2011-119144,11/16/2011,79.97
Justin Deggeller,JD-16150,CA-2011-119144,11/16/2011,305.97
Justin Deggeller,JD-16150,CA-2011-119144,11/16/2011,344.91
Mike Pelletier,MP-18175,CA-2011-119151,11/25/2011,275.95
Mike Pelletier,MP-18175,CA-2011-119151,11/25/2011,"1,117.92"
Harold Dahlen,HD-14785,CA-2011-119172,5/11/2011,17.47
Harold Dahlen,HD-14785,CA-2011-119172,5/11/2011,104.58
Yoseph Carroll,YC-21895,CA-2011-119375,11/17/2011,57.75
Yoseph Carroll,YC-21895,CA-2011-119375,11/17/2011,124.41
Yoseph Carroll,YC-21895,CA-2011-119375,11/17/2011,"2,934.33"
Sung Pak,SP-20860,CA-2011-119466,12/15/2011,8.54
Denise Monton,DM-13345,CA-2011-119529,11/3/2011,5.76
Duane Noonan,DN-13690,CA-2011-119977,10/8/2011,123.92
Katrina Edelman,KE-16420,CA-2011-120096,7/4/2011,32.43
Katrina Edelman,KE-16420,CA-2011-120096,7/4/2011,177.54
Alyssa Tate,AT-10435,CA-2011-120243,12/27/2011,11.56
Maribeth Schnelling,MS-17365,CA-2011-120278,11/7/2011,22.58
Maribeth Schnelling,MS-17365,CA-2011-120278,11/7/2011,36.63
Maribeth Schnelling,MS-17365,CA-2011-120278,11/7/2011,245.88
Sarah Brown,SB-20185,CA-2011-120411,9/20/2011,11.12
Sarah Brown,SB-20185,CA-2011-120411,9/20/2011,493.43
Dorothy Wardle,DW-13585,CA-2011-120432,8/24/2011,25.5
Saphhira Shifley,SS-20140,CA-2011-120544,11/23/2011,5.54
Saphhira Shifley,SS-20140,CA-2011-120544,11/23/2011,6.37
Saphhira Shifley,SS-20140,CA-2011-120544,11/23/2011,34.18
Julie Kriz,JK-16120,CA-2011-120670,11/2/2011,799.92
Irene Maddox,IM-15070,CA-2011-120768,12/19/2011,7.27
Irene Maddox,IM-15070,CA-2011-120768,12/19/2011,152.76
Irene Maddox,IM-15070,CA-2011-120768,12/19/2011,"1,819.86"
William Brown,WB-21850,CA-2011-120852,12/20/2011,19.43
William Brown,WB-21850,CA-2011-120852,12/20/2011,65.44
Thomas Seio,TS-21205,CA-2011-120887,9/27/2011,87.54
George Ashbrook,GA-14515,CA-2011-120950,11/6/2011,43.68
Sam Craven,SC-20020,CA-2011-121006,11/10/2011,3.9
Sam Craven,SC-20020,CA-2011-121006,11/10/2011,12.84
Sam Craven,SC-20020,CA-2011-121006,11/10/2011,15.84
Sam Craven,SC-20020,CA-2011-121006,11/10/2011,62.94
Sam Craven,SC-20020,CA-2011-121006,11/10/2011,535.41
Sam Craven,SC-20020,CA-2011-121006,11/10/2011,563.94
Odella Nelson,ON-18715,CA-2011-121286,11/4/2011,8.38
Odella Nelson,ON-18715,CA-2011-121286,11/4/2011,58.24
Speros Goranitis,SG-20605,CA-2011-121573,11/3/2011,48.9
Speros Goranitis,SG-20605,CA-2011-121573,11/3/2011,783.96
Brian Thompson,BT-11680,CA-2011-121629,11/28/2011,998.85
Harold Pawlan,HP-14815,CA-2011-121664,5/6/2011,140.74
Jim Karlsson,JK-15625,CA-2011-121727,8/19/2011,10.72
Marina Lichtenstein,ML-17395,CA-2011-121762,2/15/2011,81.96
Marina Lichtenstein,ML-17395,CA-2011-121762,2/15/2011,238.62
Marina Lichtenstein,ML-17395,CA-2011-121762,2/15/2011,239.97
John Stevenson,JS-15880,CA-2011-121769,4/8/2011,172.11
Aaron Hawkins,AH-10030,CA-2011-122070,4/22/2011,247.84
Michael Nguyen,MN-17935,CA-2011-122567,2/17/2011,1.08
Michael Nguyen,MN-17935,CA-2011-122567,2/17/2011,7.96
Andy Reiter,AR-10540,CA-2011-122588,11/25/2011,52.96
Darren Powers,DP-13000,CA-2011-122609,11/12/2011,25.13
Darren Powers,DP-13000,CA-2011-122609,11/12/2011,127.98
Alejandro Ballentine,AB-10255,CA-2011-122679,7/22/2011,19.68
Nathan Gelder,NG-18430,CA-2011-122749,12/3/2011,479.96
Sean Braxton,SB-20290,CA-2011-122882,9/7/2011,32.38
Sean Braxton,SB-20290,CA-2011-122882,9/7/2011,42.37
Sean Braxton,SB-20290,CA-2011-122882,9/7/2011,64.78
Sean Braxton,SB-20290,CA-2011-122882,9/7/2011,399.54
Suzanne McNair,SM-20950,CA-2011-122931,9/29/2011,4.22
Suzanne McNair,SM-20950,CA-2011-122931,9/29/2011,20.93
Suzanne McNair,SM-20950,CA-2011-122931,9/29/2011,55.44
Suzanne McNair,SM-20950,CA-2011-122931,9/29/2011,67.18
Suzanne McNair,SM-20950,CA-2011-122931,9/29/2011,409.27
Suzanne McNair,SM-20950,CA-2011-122931,9/29/2011,"1,801.63"
Russell Applegate,RA-19915,CA-2011-123064,6/30/2011,5.25
Stefania Perrino,SP-20620,CA-2011-123127,9/8/2011,16.78
Michael Nguyen,MN-17935,CA-2011-123225,7/11/2011,10.37
Michael Nguyen,MN-17935,CA-2011-123225,7/11/2011,575.97
Deanra Eno,DE-13255,CA-2011-123253,8/22/2011,3.91
Frank Merwin,FM-14290,CA-2011-123260,8/26/2011,176.8
Adrian Hane,AH-10120,CA-2011-123295,7/18/2011,259.14
Sibella Parks,SP-20545,CA-2011-123316,10/13/2011,7.75
Lena Hernandez,LH-16900,CA-2011-123323,11/7/2011,123.14
Julia Dunbar,JD-16060,CA-2011-123344,9/24/2011,211.96
Eric Barreto,EB-13930,CA-2011-123400,2/3/2011,18.34
Eric Barreto,EB-13930,CA-2011-123400,2/3/2011,180.96
David Wiener,DW-13195,CA-2011-123477,1/19/2011,64.86
Tamara Chand,TC-20980,CA-2011-123498,11/7/2011,26.05
Tamara Chand,TC-20980,CA-2011-123498,11/7/2011,74.35
Mick Crebagga,MC-18100,CA-2011-123855,6/18/2011,139.8
Pauline Johnson,PJ-19015,CA-2011-124023,4/7/2011,8.96
Randy Ferguson,RF-19345,CA-2011-124079,12/13/2011,5.21
Randy Ferguson,RF-19345,CA-2011-124079,12/13/2011,87.96
Stefanie Holloman,SH-20635,CA-2011-124247,12/16/2011,"1,403.92"
Tracy Blumstein,TB-21520,CA-2011-124394,10/17/2011,10.78
Tracy Blumstein,TB-21520,CA-2011-124394,10/17/2011,119.98
Maya Herman,MH-17785,CA-2011-124429,5/27/2011,359.32
Maya Herman,MH-17785,CA-2011-124429,5/27/2011,567.12
Shirley Schmidt,SS-20515,CA-2011-124464,7/14/2011,39.48
Matt Abelman,MA-17560,CA-2011-124478,8/8/2011,38.34
Matt Abelman,MA-17560,CA-2011-124478,8/8/2011,53.88
Matt Abelman,MA-17560,CA-2011-124478,8/8/2011,167.54
Matt Abelman,MA-17560,CA-2011-124478,8/8/2011,299.98
Matt Abelman,MA-17560,CA-2011-124478,8/8/2011,549.99
Sara Luxemburg,SL-20155,CA-2011-124513,9/21/2011,66.03
Cari Schnelling,CS-11860,CA-2011-124618,5/2/2011,479.98
Dianna Vittorini,DV-13465,CA-2011-124646,6/22/2011,161.94
Dianna Vittorini,DV-13465,CA-2011-124646,6/22/2011,501.81
Corey Catlett,CC-12610,CA-2011-124688,8/27/2011,29.12
Corey Catlett,CC-12610,CA-2011-124688,8/27/2011,579.95
Corey Catlett,CC-12610,CA-2011-124688,8/27/2011,"1,202.94"
Maya Herman,MH-17785,CA-2011-124702,11/18/2011,137.54
Maya Herman,MH-17785,CA-2011-124702,11/18/2011,730.2
Giulietta Weimer,GW-14605,CA-2011-124709,7/27/2011,238
Gary Zandusky,GZ-14470,CA-2011-124723,8/5/2011,489.23
Lynn Smith,LS-17245,CA-2011-124730,11/26/2011,11.52
Lynn Smith,LS-17245,CA-2011-124730,11/26/2011,12.91
Lynn Smith,LS-17245,CA-2011-124730,11/26/2011,17.09
Lynn Smith,LS-17245,CA-2011-124730,11/26/2011,93.15
Lynn Smith,LS-17245,CA-2011-124730,11/26/2011,279.96
Arthur Prichep,AP-10915,CA-2011-124737,8/23/2011,4.22
Arthur Prichep,AP-10915,CA-2011-124737,8/23/2011,6.8
Arthur Prichep,AP-10915,CA-2011-124737,8/23/2011,15.55
Arthur Prichep,AP-10915,CA-2011-124737,8/23/2011,31.1
Arthur Prichep,AP-10915,CA-2011-124737,8/23/2011,143.64
Arthur Prichep,AP-10915,CA-2011-124737,8/23/2011,223.06
Max Engle,ME-17725,CA-2011-124807,7/12/2011,23.84
Max Engle,ME-17725,CA-2011-124807,7/12/2011,35.86
Lisa DeCherney,LD-17005,CA-2011-124856,9/29/2011,18.9
Lisa DeCherney,LD-17005,CA-2011-124856,9/29/2011,77.52
Lisa DeCherney,LD-17005,CA-2011-124856,9/29/2011,117.36
Lisa DeCherney,LD-17005,CA-2011-124856,9/29/2011,"1,395.54"
Keith Dawkins,KD-16495,CA-2011-125136,9/28/2011,10.69
Keith Dawkins,KD-16495,CA-2011-125136,9/28/2011,96.26
Pauline Webber,PW-19030,CA-2011-125150,5/16/2011,232.88
Allen Goldenen,AG-10390,CA-2011-125171,9/3/2011,14.4
Brian Moss,BM-11650,CA-2011-125514,9/21/2011,6.48
Brian Moss,BM-11650,CA-2011-125514,9/21/2011,25.96
Brian Moss,BM-11650,CA-2011-125514,9/21/2011,36.27
Nona Balk,NB-18655,CA-2011-125542,12/5/2011,172.74
Nona Balk,NB-18655,CA-2011-125542,12/5/2011,348.49
Maris LaWare,ML-17410,CA-2011-125556,11/14/2011,43.8
Maris LaWare,ML-17410,CA-2011-125556,11/14/2011,832.93
Berenike Kampe,BK-11260,CA-2011-125612,8/3/2011,21.36
Berenike Kampe,BK-11260,CA-2011-125612,8/3/2011,39.96
Berenike Kampe,BK-11260,CA-2011-125612,8/3/2011,102.3
Robert Barroso,RB-19645,CA-2011-125682,11/22/2011,9.96
Clay Ludtke,CL-12565,CA-2011-125731,9/10/2011,21.73
Clay Ludtke,CL-12565,CA-2011-125731,9/10/2011,"1,487.04"
Nathan Mautz,NM-18445,CA-2011-125759,2/9/2011,14.56
William Brown,WB-21850,CA-2011-125829,11/4/2011,19.44
William Brown,WB-21850,CA-2011-125829,11/4/2011,21.94
William Brown,WB-21850,CA-2011-125829,11/4/2011,447.97
William Brown,WB-21850,CA-2011-125829,11/4/2011,573.73
William Brown,WB-21850,CA-2011-125829,11/4/2011,666.34
Mitch Webber,MW-18220,CA-2011-125997,9/20/2011,30.98
Mitch Webber,MW-18220,CA-2011-125997,9/20/2011,75.18
Mitch Webber,MW-18220,CA-2011-125997,9/20/2011,629.95
Mitch Webber,MW-18220,CA-2011-125997,9/20/2011,631.78
Mitch Webber,MW-18220,CA-2011-125997,9/20/2011,801.57
Mitch Webber,MW-18220,CA-2011-125997,9/20/2011,"1,349.91"
Brian Stugart,BS-11665,CA-2011-126032,6/23/2011,86.38
Shahid Shariari,SS-20410,CA-2011-126193,9/7/2011,3.83
Shahid Shariari,SS-20410,CA-2011-126193,9/7/2011,13.16
Shahid Shariari,SS-20410,CA-2011-126193,9/7/2011,304.99
Joe Elijah,JE-15715,CA-2011-126200,8/25/2011,12.38
Lena Hernandez,LH-16900,CA-2011-126277,9/13/2011,2.5
Michelle Ellison,ME-18010,CA-2011-126333,12/23/2011,5.18
Valerie Dominguez,VD-21670,CA-2011-126361,8/4/2011,13.18
Valerie Dominguez,VD-21670,CA-2011-126361,8/4/2011,16.4
Valerie Dominguez,VD-21670,CA-2011-126361,8/4/2011,399.96
Valerie Dominguez,VD-21670,CA-2011-126361,8/4/2011,447.84
Valerie Dominguez,VD-21670,CA-2011-126361,8/4/2011,"1,089.75"
Rick Reed,RR-19525,CA-2011-126403,9/9/2011,26.2
Rick Reed,RR-19525,CA-2011-126403,9/9/2011,166.44
Rick Reed,RR-19525,CA-2011-126403,9/9/2011,785.88
Rick Reed,RR-19525,CA-2011-126403,9/9/2011,"1,325.85"
Henry Goldwyn,HG-14965,CA-2011-126480,9/20/2011,8.56
Larry Tron,LT-16765,CA-2011-126522,9/1/2011,53.94
Paul Prost,PP-18955,CA-2011-126683,9/29/2011,6.16
Paul Prost,PP-18955,CA-2011-126683,9/29/2011,"2,348.82"
Zuschuss Carroll,ZC-21910,CA-2011-126802,12/29/2011,38.98
Suzanne McNair,SM-20950,CA-2011-126907,11/1/2011,15.7
Pamela Stobb,PS-18760,CA-2011-126963,6/15/2011,36.54
Greg Matthias,GM-14680,CA-2011-127012,8/11/2011,12.35
Greg Matthias,GM-14680,CA-2011-127012,8/11/2011,22.96
Greg Matthias,GM-14680,CA-2011-127012,8/11/2011,40.97
Harold Ryan,HR-14830,CA-2011-127131,11/24/2011,12.1
Harold Ryan,HR-14830,CA-2011-127131,11/24/2011,25.92
Harold Ryan,HR-14830,CA-2011-127131,11/24/2011,197.58
Harold Ryan,HR-14830,CA-2011-127131,11/24/2011,485.88
Hunter Lopez,HL-15040,CA-2011-127159,5/12/2011,34.79
Katherine Hughes,KH-16360,CA-2011-127166,5/21/2011,4.83
Katherine Hughes,KH-16360,CA-2011-127166,5/21/2011,18.24
Katherine Hughes,KH-16360,CA-2011-127166,5/21/2011,56.06
Katherine Hughes,KH-16360,CA-2011-127166,5/21/2011,107.77
Cathy Prescott,CP-12085,CA-2011-127187,12/4/2011,129.98
John Lee,JL-15835,CA-2011-127299,9/19/2011,67.34
John Lee,JL-15835,CA-2011-127299,9/19/2011,"2,624.99"
Candace McMahon,CM-11815,CA-2011-127383,12/31/2011,49.57
Matt Collister,MC-17590,CA-2011-127446,11/25/2011,2.52
Matt Collister,MC-17590,CA-2011-127446,11/25/2011,5.9
Matt Collister,MC-17590,CA-2011-127446,11/25/2011,6.1
Matt Collister,MC-17590,CA-2011-127446,11/25/2011,15.7
Matt Collister,MC-17590,CA-2011-127446,11/25/2011,24.67
Matt Collister,MC-17590,CA-2011-127446,11/25/2011,"1,218.74"
Maribeth Schnelling,MS-17365,CA-2011-127488,9/22/2011,4.61
Brooke Gillingham,BG-11695,CA-2011-127523,5/11/2011,35.91
Shahid Shariari,SS-20410,CA-2011-127558,11/15/2011,10.11
Shahid Shariari,SS-20410,CA-2011-127558,11/15/2011,20.46
Shahid Shariari,SS-20410,CA-2011-127558,11/15/2011,772.47
Christopher Schild,CS-12400,CA-2011-127586,9/26/2011,310.12
Natalie Fritzler,NF-18385,CA-2011-127614,2/12/2011,17.46
Natalie Fritzler,NF-18385,CA-2011-127614,2/12/2011,234.45
Natalie Fritzler,NF-18385,CA-2011-127614,2/12/2011,"1,256.22"
Erin Mull,EM-14065,CA-2011-127691,7/22/2011,5.96
Erin Mull,EM-14065,CA-2011-127691,7/22/2011,159.98
Quincy Jones,QJ-19255,CA-2011-127859,3/17/2011,126.62
Jonathan Doherty,JD-15895,CA-2011-127866,7/20/2011,11.96
Jonathan Doherty,JD-15895,CA-2011-127866,7/20/2011,13.12
Jonathan Doherty,JD-15895,CA-2011-127866,7/20/2011,41.94
Jonathan Doherty,JD-15895,CA-2011-127866,7/20/2011,535.41
Clay Ludtke,CL-12565,CA-2011-127936,9/2/2011,21.24
Anne Pryor,AP-10720,CA-2011-127964,3/3/2011,9.99
Anne Pryor,AP-10720,CA-2011-127964,3/3/2011,25.32
Anne Pryor,AP-10720,CA-2011-127964,3/3/2011,125.76
Alex Avila,AA-10315,CA-2011-128055,3/31/2011,52.98
Alex Avila,AA-10315,CA-2011-128055,3/31/2011,673.57
Dave Brooks,DB-13060,CA-2011-128146,6/21/2011,3.76
Dave Brooks,DB-13060,CA-2011-128146,6/21/2011,"1,322.93"
Greg Tran,GT-14710,CA-2011-128209,11/17/2011,"2,152.78"
Greg Tran,GT-14710,CA-2011-128209,11/17/2011,"4,007.84"
Christina Anderson,CA-12265,CA-2011-128237,3/25/2011,6.56
Christina Anderson,CA-12265,CA-2011-128237,3/25/2011,14.88
Christina Anderson,CA-12265,CA-2011-128237,3/25/2011,25.44
Christina Anderson,CA-12265,CA-2011-128237,3/25/2011,45.48
Mary Zewe,MZ-17515,CA-2011-128524,11/11/2011,22.98
Mary Zewe,MZ-17515,CA-2011-128524,11/11/2011,102.13
Mary Zewe,MZ-17515,CA-2011-128524,11/11/2011,"2,033.58"
Alan Shonely,AS-10240,CA-2011-128538,10/11/2011,7.64
Scott Cohen,SC-20260,CA-2011-128622,11/15/2011,10.95
Ted Trevino,TT-21070,CA-2011-128839,9/8/2011,45
Ted Trevino,TT-21070,CA-2011-128839,9/8/2011,209.97
Roland Schwarz,RS-19765,CA-2011-128846,4/7/2011,122.97
Roland Schwarz,RS-19765,CA-2011-128846,4/7/2011,629.95
Gary Hansen,GH-14410,CA-2011-128986,8/3/2011,93.02
Ruben Ausman,RA-19885,CA-2011-129091,11/22/2011,11.36
Ruben Ausman,RA-19885,CA-2011-129091,11/22/2011,16.23
Ruben Ausman,RA-19885,CA-2011-129091,11/22/2011,319.9
Ruben Ausman,RA-19885,CA-2011-129091,11/22/2011,675.12
Liz Carlisle,LC-17050,CA-2011-129147,11/2/2011,19.24
Liz Carlisle,LC-17050,CA-2011-129147,11/2/2011,50.23
Liz Carlisle,LC-17050,CA-2011-129147,11/2/2011,539.96
Ken Black,KB-16585,CA-2011-129168,8/17/2011,15.55
Harry Marie,HM-14860,CA-2011-129189,7/21/2011,1.04
Harry Marie,HM-14860,CA-2011-129189,7/21/2011,4.99
Harry Marie,HM-14860,CA-2011-129189,7/21/2011,657.93
Tim Brockman,TB-21250,CA-2011-129364,12/8/2011,6.46
Tim Brockman,TB-21250,CA-2011-129364,12/8/2011,10.37
Tim Brockman,TB-21250,CA-2011-129364,12/8/2011,11.52
Tim Brockman,TB-21250,CA-2011-129364,12/8/2011,13.88
Tim Brockman,TB-21250,CA-2011-129364,12/8/2011,27.89
Tim Brockman,TB-21250,CA-2011-129364,12/8/2011,39.07
Tim Brockman,TB-21250,CA-2011-129364,12/8/2011,52.68
Tim Brockman,TB-21250,CA-2011-129364,12/8/2011,103.92
Dean percer,Dp-13240,CA-2011-129574,5/26/2011,48.4
Alyssa Crouse,AC-10420,CA-2011-129924,7/12/2011,7.71
Alyssa Crouse,AC-10420,CA-2011-129924,7/12/2011,698.35
Ed Braxton,EB-13705,CA-2011-129938,12/15/2011,445.8
Seth Vernon,SV-20365,CA-2011-130092,1/12/2011,9.94
Tamara Dahlen,TD-20995,CA-2011-130155,5/19/2011,34.2
Joni Sundaresam,JS-15940,CA-2011-130274,5/3/2011,21.56
Sam Craven,SC-20020,CA-2011-130421,3/3/2011,176.77
Trudy Glocke,TG-21640,CA-2011-130428,3/31/2011,4.03
Trudy Glocke,TG-21640,CA-2011-130428,3/31/2011,12.65
Trudy Glocke,TG-21640,CA-2011-130428,3/31/2011,"1,125.49"
Victoria Pisteka,VP-21760,CA-2011-130449,9/6/2011,41.88
Victoria Pisteka,VP-21760,CA-2011-130449,9/6/2011,58.48
Cari Sayre,CS-11845,CA-2011-130575,12/14/2011,9.26
Toby Braunhardt,TB-21280,CA-2011-130624,6/21/2011,19.65
Toby Braunhardt,TB-21280,CA-2011-130624,6/21/2011,59.7
Toby Braunhardt,TB-21280,CA-2011-130624,6/21/2011,617.97
Matt Collister,MC-17590,CA-2011-130673,5/20/2011,10.33
Matt Collister,MC-17590,CA-2011-130673,5/20/2011,10.37
Matt Collister,MC-17590,CA-2011-130673,5/20/2011,20.78
Matt Collister,MC-17590,CA-2011-130673,5/20/2011,66.96
Allen Armold,AA-10375,CA-2011-130729,10/24/2011,34.27
Lycoris Saunders,LS-17230,CA-2011-130813,1/7/2011,19.44
Cassandra Brandow,CB-12025,CA-2011-130869,11/17/2011,7.08
Jeremy Pistek,JP-15520,CA-2011-130918,8/22/2011,7.63
Ken Brennan,KB-16600,CA-2011-130960,12/30/2011,9.84
Tom Boeckenhauer,TB-21400,CA-2011-131002,9/7/2011,12.96
Tom Boeckenhauer,TB-21400,CA-2011-131002,9/7/2011,42.81
Tom Boeckenhauer,TB-21400,CA-2011-131002,9/7/2011,57.69
Tom Boeckenhauer,TB-21400,CA-2011-131002,9/7/2011,104.85
Tom Boeckenhauer,TB-21400,CA-2011-131002,9/7/2011,821.88
Shahid Collister,SC-20380,CA-2011-131009,3/1/2011,18.84
Shahid Collister,SC-20380,CA-2011-131009,3/1/2011,63.55
Shahid Collister,SC-20380,CA-2011-131009,3/1/2011,129.55
Shahid Collister,SC-20380,CA-2011-131009,3/1/2011,362.25
Toby Ritter,TR-21325,CA-2011-131051,12/1/2011,58.2
Guy Armstrong,GA-14725,CA-2011-131247,3/30/2011,205.67
Clay Ludtke,CL-12565,CA-2011-131310,7/12/2011,11.26
Clay Ludtke,CL-12565,CA-2011-131310,7/12/2011,123.14
Arianne Irving,AI-10855,CA-2011-131387,4/28/2011,"1,679.96"
Lena Radford,LR-16915,CA-2011-131450,8/8/2011,76.12
Lena Radford,LR-16915,CA-2011-131450,8/8/2011,327.76
Lena Radford,LR-16915,CA-2011-131450,8/8/2011,445.96
Lena Radford,LR-16915,CA-2011-131450,8/8/2011,"1,199.98"
Toby Braunhardt,TB-21280,CA-2011-131527,12/1/2011,95.97
Chloris Kastensmidt,CK-12205,CA-2011-131541,7/28/2011,14.32
Chloris Kastensmidt,CK-12205,CA-2011-131541,7/28/2011,48.94
Chloris Kastensmidt,CK-12205,CA-2011-131541,7/28/2011,129.89
Astrea Jones,AJ-10960,CA-2011-131800,12/30/2011,35.45
Astrea Jones,AJ-10960,CA-2011-131800,12/30/2011,122.94
Neil Ducich,ND-18460,CA-2011-131905,2/7/2011,15
Neil Ducich,ND-18460,CA-2011-131905,2/7/2011,144.95
Neil Ducich,ND-18460,CA-2011-131905,2/7/2011,161.61
Dianna Wilson,DW-13480,CA-2011-131926,6/1/2011,25.92
Dianna Wilson,DW-13480,CA-2011-131926,6/1/2011,47.88
Dianna Wilson,DW-13480,CA-2011-131926,6/1/2011,166.72
Dianna Wilson,DW-13480,CA-2011-131926,6/1/2011,"1,503.25"
Dianna Wilson,DW-13480,CA-2011-131926,6/1/2011,"2,001.86"
Joseph Airdo,JA-15970,CA-2011-131947,9/17/2011,5.25
Joseph Airdo,JA-15970,CA-2011-131947,9/17/2011,29.93
Joseph Airdo,JA-15970,CA-2011-131947,9/17/2011,38.26
Joseph Airdo,JA-15970,CA-2011-131947,9/17/2011,40.24
Joseph Airdo,JA-15970,CA-2011-131947,9/17/2011,55.92
Joseph Airdo,JA-15970,CA-2011-131947,9/17/2011,148.7
Michelle Arnett,MA-17995,CA-2011-132010,10/13/2011,15.18
Michelle Arnett,MA-17995,CA-2011-132010,10/13/2011,22.96
Michelle Arnett,MA-17995,CA-2011-132010,10/13/2011,36.4
Michelle Arnett,MA-17995,CA-2011-132010,10/13/2011,315.2
Sam Zeldin,SZ-20035,CA-2011-132227,11/4/2011,52.06
Karen Ferguson,KF-16285,CA-2011-132451,9/26/2011,19.44
Karen Ferguson,KF-16285,CA-2011-132451,9/26/2011,585.55
Gary Zandusky,GZ-14470,CA-2011-132500,9/8/2011,49.98
Alice McCarthy,AM-10360,CA-2011-132542,10/6/2011,15.36
Frank Olsen,FO-14305,CA-2011-132612,6/9/2011,"1,441.30"
Mike Caudle,MC-18130,CA-2011-132787,9/19/2011,92.52
John Grady,JG-15805,CA-2011-132801,10/7/2011,107.44
Katherine Nockton,KN-16390,CA-2011-132864,12/2/2011,119.8
Adam Shillingsburg,AS-10090,CA-2011-132913,12/24/2011,13.97
Jessica Myrick,JM-15535,CA-2011-132962,9/13/2011,15.55
Jessica Myrick,JM-15535,CA-2011-132962,9/13/2011,252
David Smith,DS-13180,CA-2011-132983,4/28/2011,159.98
David Wiener,DW-13195,CA-2011-133158,8/19/2011,69.46
David Wiener,DW-13195,CA-2011-133158,8/19/2011,289.24
Maurice Satty,MS-17710,CA-2011-133228,4/4/2011,5.47
Maurice Satty,MS-17710,CA-2011-133228,4/4/2011,79.36
Bryan Mills,BM-11785,CA-2011-133270,6/6/2011,13.36
Mark Hamilton,MH-17455,CA-2011-133305,7/11/2011,18.28
Mark Hamilton,MH-17455,CA-2011-133305,7/11/2011,49.12
Sue Ann Reed,SA-20830,CA-2011-133354,2/23/2011,19.44
Toby Braunhardt,TB-21280,CA-2011-133389,6/22/2011,8.23
Dorris liebe,Dl-13600,CA-2011-133424,3/30/2011,15.84
Dorris liebe,Dl-13600,CA-2011-133424,3/30/2011,44.4
Khloe Miller,KM-16660,CA-2011-133543,12/22/2011,11.76
Katherine Murray,KM-16375,CA-2011-133592,12/31/2011,14.94
Katherine Murray,KM-16375,CA-2011-133592,12/31/2011,195.64
Katherine Murray,KM-16375,CA-2011-133592,12/31/2011,341.96
Katherine Murray,KM-16375,CA-2011-133592,12/31/2011,605.88
Katherine Murray,KM-16375,CA-2011-133592,12/31/2011,"1,687.80"
Steven Roelle,SR-20740,CA-2011-133634,11/5/2011,47.79
Bruce Stewart,BS-11755,CA-2011-133690,8/3/2011,2.6
Bruce Stewart,BS-11755,CA-2011-133690,8/3/2011,218.75
Michelle Arnett,MA-17995,CA-2011-133704,9/20/2011,20.23
